Date,DayofWeek,O,H,L,Adj_C,Vol,HKHalfday,HKTurnover,HKVol,HKDeal
2007-08-09,4,22715.08,22796.73,22425.07,22439.36,1874306000,0,85157825771,101034434745,645176
2007-08-10,5,21797.39,21860.13,21661.05,21792.71,1987805800,0,65462759887,62111246665,467172
2007-08-13,1,21932,21969.45,21692.16,21891.1,1535625600,0,63030363747,84587945974,481093
2007-08-14,2,21886.26,22012.04,21836.1,22007.32,1157004500,0,53269108485,74903062556,398246
2007-08-15,3,21637.5,21637.5,21303.35,21375.72,2057828000,0,77767229449,86923328259,554143
2007-08-16,4,20841.23,20841.23,20435.15,20672.39,3139792200,0,104941232713,89636196350,752102
2007-08-17,5,20761.31,20761.31,19386.72,20387.13,4215404800,0,115880368298,77470038460,896207
2007-08-20,1,21140.73,21608.34,20901.64,21595.63,3730032400,0,105330527012,71788555355,711794
2007-08-21,2,22228.24,22616.85,21651.4,21729.35,4533189600,0,116799152369,75723971306,760497
2007-08-22,3,21949.39,22360.03,21854.22,22346.88,2207457200,0,80065962140,71264528731,571801
2007-08-23,4,23055.12,23063.93,22771.85,22966.97,3440616800,0,114530879622,83495418111,779731
2007-08-24,5,22718.54,22933.8,22629.49,22921.89,3329042000,0,83296803376,71555544824,611191
2007-08-27,1,23358.38,23582.66,23285.71,23577.73,3614924000,0,126346932691,82899016833,873554
2007-08-28,2,23750.25,23750.25,23304.64,23363.76,2876847200,0,122942024498,81825102905,810009
2007-08-29,3,22802.83,23110.26,22686.84,23020.6,2609888400,0,104212841893,74957992440,685701
2007-08-30,4,23509.98,23583.49,23376.68,23484.54,2371589600,0,95870960599,70970615744,699511
2007-08-31,5,23584.66,24089,23487.07,23984.14,3266675800,0,113113467498,76901894976,755180
2007-09-03,1,23611.02,23915.05,23611.02,23904.09,1703323600,0,84421998423,76088676846,627282
2007-09-04,2,23937.46,24127.16,23855.11,23886.07,1982756400,0,92175582810,84454861793,652766
2007-09-05,3,24196.59,24283.15,23839,24069.17,1817528800,0,89117587275,84196450008,632957
2007-09-06,4,23857.97,24089.06,23853.05,24050.4,1588676700,0,79412225054,83230872400,568004
2007-09-07,5,24036.36,24135.24,23881.72,23982.61,2604931200,0,109057082471,102643838723,651347
2007-09-10,1,23584.07,24123.66,23578.11,23999.7,2092794400,0,101513655497,90403731716,661650
2007-09-11,2,24000.18,24157.36,23753.35,23952.24,1687589200,0,91288308482,101302551045,661280
2007-09-12,3,24195.38,24329.2,24088.11,24310.14,1733983200,0,97483660255,105447403248,632625
2007-09-13,4,24475.97,24552.18,24216.41,24537.02,1378258500,0,109205292339,87836969939,621430
2007-09-14,5,24750.04,24978.61,24715.74,24898.11,2032464400,0,101454607156,88527955245,639119
2007-09-17,1,24977.42,24977.42,24544.74,24599.34,1338753200,0,81117284633,81216075366,549877
2007-09-18,2,24503.83,24599.31,24368.65,24576.85,1397510500,0,80500564682,78711836602,540610
2007-09-19,3,25511.36,25648.44,25286.92,25554.64,3122521200,0,138709411014,89544657770,828850
2007-09-20,4,25638.31,25773.6,25571.15,25701.13,3257486000,0,118908818854,100982261587,740580
2007-09-21,5,25659.96,25893.2,25554.54,25843.78,2553639200,0,132283181902,105411662226,819566
2007-09-24,1,26002.1,26635.27,25994.78,26551.94,3199786800,0,140057412983,92962271980,829618
2007-09-25,2,26388.86,26667.24,26236.73,26430.29,2863169000,0,129178392000,82400792790,755348
2007-09-27,4,26664.79,27166.01,26664.79,27065.15,3126894000,0,147053974999,89417576939,833767
2007-09-28,5,27126.13,27254.97,26899.48,27142.47,3152613400,0,148575515387,86233060644,877223
2007-10-02,2,27816.92,28256.8,27795.55,28199.75,4002011600,0,163129899800,87941181689,1005970
2007-10-03,3,28163.27,28871.04,27245.48,27479.94,4924128800,0,209808300354,109346137066,1186477
2007-10-04,4,27108.27,27423.11,26746.63,26973.98,2888225200,0,147517083477,111192341864,871824
2007-10-05,5,27329.65,27843.59,27203.91,27831.52,2411382800,0,139763177191,105956816358,765601
2007-10-08,1,28233.3,28482.42,27651.21,27770.29,3766163600,0,153994291757,102066397416,939518
2007-10-09,2,27817.11,28238.31,27491.93,28228.04,2439227200,0,128917925396,124842652223,783857
2007-10-10,3,28654.95,28771.47,28292.9,28569.33,4380341600,0,153781932443,117462872294,955020
2007-10-11,4,28689.73,29133.76,28609.68,29133.02,3820197200,0,178712174741,131312994591,1010713
2007-10-12,5,28773.06,28935.67,28368.69,28838.37,3266952400,0,195257198627,130740800391,1075557
2007-10-15,1,29147.84,29561.98,28767.41,29540.78,2642580000,0,174395474655,123717545902,960408
2007-10-16,2,29238.29,29920.25,28884.23,28954.55,3997664400,0,200833432238,135807578075,1045500
2007-10-17,3,28674.27,29310.78,28484.2,29298.71,2589862400,0,160461274270,133333264614,875544
2007-10-18,4,30013.48,30025.07,29265.47,29465.05,2831341800,0,168521994398,109169499083,902603
2007-10-22,1,28336.97,28760.55,28336.97,28373.63,3018814400,0,162618221834,125095457191,929861
2007-10-23,2,28726.96,29418.99,28718.55,29376.86,2795762000,0,135701369342,128054364700,746517
2007-10-24,3,29810.38,29997.01,29290.72,29333.53,3174397200,0,161089562542,154928699735,890697
2007-10-25,4,29660.47,29943.39,29314.22,29854.49,3462843200,0,165175303036,192564917410,865911
2007-10-26,5,30215.2,30562.63,29932.64,30405.22,3197373800,0,157379384517,142065222366,893719
2007-10-29,1,30986.22,31604.5,30986.22,31586.9,3541612000,0,177627688433,125676491291,933694
2007-10-30,2,31361.91,31958.41,31361.91,31638.22,4108553600,0,185024955579,123944929073,899445
2007-10-31,3,31530.96,31556.05,31159.54,31352.58,3478840400,0,154135704981,128800029813,853616
2007-11-01,4,31783.47,31897.49,31342.05,31492.88,3724636400,0,163981904089,118044558731,905323
2007-11-02,5,30580.07,30922.31,30366.69,30468.34,3254858600,0,152350066956,138729511675,866334
2007-11-05,1,30165.78,30356.79,28920.3,28942.32,3222309800,0,158680102830,153145396142,905940
2007-11-06,2,29220.04,29470.97,28479.03,29438.13,3051484800,0,169636114066,161624830567,950120
2007-11-07,3,30054.08,30195.64,29596.18,29708.93,2510212400,0,159563638292,156087867773,856204
2007-11-08,4,28758.72,29009.37,28545.7,28760.22,2681636000,0,148857444956,161065687155,834141
2007-11-09,5,28510.53,29249.95,28408.53,28783.41,2419004400,0,133231649516,176026824909,723381
2007-11-12,1,28061.45,28071.53,27468,27665.73,2892817600,0,139952314204,174335134881,791096
2007-11-13,2,27561.57,28010.97,26952.94,27803.35,3265975600,0,154718342427,190417232390,879833
2007-11-14,3,28787.4,29175.26,28622.97,29166.01,2952928000,0,149120760449,175666482781,828914
2007-11-15,4,29078.21,29249.99,28730.3,28751.21,1852771200,0,119704867259,189808812053,644092
2007-11-16,5,28037.18,28120.42,27496.15,27614.43,2922845600,0,138299910027,209860133620,755625
2007-11-19,1,27628.97,27801.53,27300.29,27460.17,1637290100,0,103958142809,189757654217,543368
2007-11-20,2,26583.64,27851.31,26404.28,27771.21,2942625200,0,146410591822,195719903835,795365
2007-11-21,3,27277.72,27303.91,26500.54,26618.19,2567952600,0,128820844863,208402297148,726582
2007-11-22,4,26318.21,27003.87,25861.73,26004.92,2503394600,0,123768739915,188519525513,752261
2007-11-23,5,26484.74,26723.34,26305.45,26541.09,1759658800,0,104890809503,167846586325,676574
2007-11-26,1,27398.53,27643.56,27311.88,27626.62,2287869600,0,110140372653,162814901885,643751
2007-11-27,2,26704.76,27552.34,26637.61,27210.21,3300463600,0,120068396018,204895376275,600848
2007-11-28,3,27315.93,27455.81,27028.67,27371.24,1596671500,0,104127118815,163148179958,641876
2007-11-29,4,28337.11,28667.27,28114.68,28482.54,3118243600,0,146591013742,157648516857,849531
2007-11-30,5,28604.68,28792.3,28436.71,28643.61,1761234000,0,116491141517,134368875907,693375
2007-12-03,1,28825.03,29119.73,28658.42,28658.42,1481711900,0,110798826227,147590129459,661517
2007-12-04,2,28544.18,29020.79,28544.18,28879.59,1117774100,0,88324252664,138806983719,526135
2007-12-05,3,28942.23,29411.39,28712.47,29345.45,2070443600,0,114776429568,167122645981,642254
2007-12-06,4,29769.15,29889.35,29530.32,29558.92,2528759200,0,125135330084,168385125778,708486
2007-12-07,5,29890.64,29962.93,28838.94,28842.47,2621580800,0,140037873890,149400501552,834173
2007-12-10,1,29017.7,29137.89,28445.67,28501.1,2767030400,0,113085365033,156986012396,615764
2007-12-11,2,28947.7,29235.21,28726.13,29226.84,1822510400,0,89963977870,132533849368,562446
2007-12-12,3,28611.64,28777.28,28343.21,28521.06,2741144200,0,117266622225,163716570403,650146
2007-12-13,4,28518.78,28604.17,27606.23,27744.45,2962956000,0,127098367606,180637379844,802344
2007-12-14,5,27708.31,27813.82,27245.17,27563.64,2426898000,0,111777500789,188321862891,720031
2007-12-17,1,27236.45,27245.51,26551.37,26596.58,2406723800,0,104438281994,185065377264,657117
2007-12-18,2,26515.09,26912.29,26093.96,26732.87,2245734800,0,103431495394,183059375168,663826
2007-12-19,3,26880.09,27214.65,26670.85,27029.26,1637051800,0,82315782125,146060263305,530974
2007-12-20,4,27034.6,27203.89,26957.65,27017.09,1421535300,0,77536869030,143034666315,511288
2007-12-21,5,27192.8,27670.31,27192.8,27626.92,1608493800,0,83365605407,118306098155,554862
2007-12-24,1,27965.25,28191.26,27954.28,28128.8,1238054500,1,51872488486,51964319400,367178
2007-12-27,4,28337.47,28343.39,27842.93,27842.93,1551931300,0,76599731103,102094941709,550453
2007-12-28,5,27511.54,27678.4,27296.86,27370.6,1772085800,0,78224420545,105751678048,581587
2007-12-31,1,27437.94,27820.14,27437.94,27812.65,853767000,1,43364415720,60501039766,307942
2008-01-02,3,27632.2,27853.6,27299.45,27560.52,1232142900,0,75872798306,146898537423,486712
2008-01-03,4,27050.03,27223.71,26864.13,26887.28,2442743800,0,90142839906,142997651566,595340
2008-01-04,5,27004.34,27596.86,26994.85,27519.69,2375522200,0,99843383442,170949459992,646639
2008-01-07,1,26962.54,27186.07,26698.54,27179.49,2452932000,0,113535162593,189046816341,703506
2008-01-08,2,27466.96,27637.6,27088.7,27112.9,2492360800,0,114865338943,184959963708,687409
2008-01-09,3,26847.49,27625.83,26757.03,27615.85,2714685000,0,120320823548,194232858050,700067
2008-01-10,4,27426.42,27596.5,27115.82,27230.86,2704613800,0,123323768287,200250858623,728340
2008-01-11,5,27435.51,27593.7,26725.95,26867.01,2950312400,0,128738510123,210124877780,748352
2008-01-14,1,27019.13,27142.88,26464.64,26468.13,2050190000,0,109669935846,209912920637,642980
2008-01-15,2,26728.93,26800.52,25823.5,25837.78,2333391400,0,121076131807,191974653602,783318
2008-01-16,3,25131.11,25131.11,24320.03,24450.85,4294639600,0,145148368307,186546377190,900863
2008-01-17,4,24705.08,25381.91,23957.61,25114.98,3535112800,0,138286551487,191777573860,863102
2008-01-18,5,24247.17,25378.24,24134.25,25201.87,3155112600,0,127362344202,192760743127,779052
2008-01-21,1,24459.02,24650.28,23770.13,23818.86,3252136000,0,117511123525,193833151193,737080
2008-01-22,2,22624.29,22713.69,21709.63,21757.63,5979656000,0,155757160473,143602039485,1039402
2008-01-23,3,23359.2,24239.98,22647.28,24090.17,5350497200,0,156353589416,156093870671,1000533
2008-01-24,4,24396.85,24966.17,23478.87,23539.27,4254018800,0,142398945162,158940255900,881620
2008-01-25,5,24801.46,25243.58,24483.93,25122.37,3929030800,0,126664660113,143593752728,795647
2008-01-28,1,24342.39,24384.27,23586.52,24053.61,3088035600,0,107779639681,178517539907,602474
2008-01-29,2,24640.1,24736.8,24229.14,24291.8,1953154800,0,92627737293,158746160891,549647
2008-01-30,3,24605.15,24631.59,23586.37,23653.69,2550839400,0,105077903515,165165412515,666222
2008-01-31,4,23789.72,23887.17,23052.95,23455.74,2460015000,0,110655716062,182306428747,707100
2008-02-01,5,23791.92,24238.3,23322.05,24123.58,3429329600,0,119445096052,180155630264,720967
2008-02-04,1,24885.07,25101.41,24728.5,25032.08,3259179200,0,117620671684,142200103827,728933
2008-02-05,2,24710.1,24961.98,24504.53,24808.7,1704108800,0,85021477424,138383879782,526737
2008-02-06,3,23458.15,23592.31,23283.97,23469.46,2714642800,1,70661793770,69269560099,504535
2008-02-11,1,23404.74,23404.74,22569.53,22616.11,2369935800,0,76425615094,134767123009,499021
2008-02-12,2,22953.78,23146.44,22891.22,22921.67,1584831400,0,67223957426,136499952763,417264
2008-02-13,3,23330.09,23534.49,22938.05,23169.55,2066015600,0,82539438687,150657569290,512194
2008-02-14,4,23893.51,24140.29,23756.45,24021.68,2799158800,0,94306024750,130773167086,631382
2008-02-15,5,23511.47,24208.51,23446.37,24148.43,1920019600,0,82967649070,135635018412,556178
2008-02-19,2,24040.66,24402.64,24025.05,24123.17,2524465200,0,78787989311,146967062581,529588
2008-02-20,3,24265.32,24265.32,23481.06,23590.58,2652384600,0,89747512227,144771308811,603291
2008-02-21,4,23957.64,24003.6,23500.95,23623,1680737200,0,75426410606,134019727132,490136
2008-02-22,5,23233.9,23420.35,23077.51,23305.04,1760169200,0,73897867282,130422207795,491854
2008-02-25,1,23546.1,23552.99,23164.97,23269.14,1323817100,0,63687779323,136242739424,402923
2008-02-26,2,23564.77,23762.4,23395.26,23714.75,1621023300,0,68676295536,127921531632,455935
2008-02-27,3,24161.19,24610.41,24111.6,24483.84,3009478800,0,99338264900,134579336441,667635
2008-02-28,4,24373.9,24841.23,24205.01,24591.69,2194424400,0,82389386394,130398146010,549914
2008-02-29,5,24226.83,24370.69,24010.48,24331.67,1997874800,0,80157978955,130372632105,492288
2008-03-03,1,23491.57,23738.67,23458.95,23584.97,2409038800,0,81122797972,133737536780,519373
2008-03-04,2,23858.04,23923.2,23060.9,23119.87,2208747800,0,84122825459,149529317348,581158
2008-03-05,3,23066.64,23268.45,22873.31,23114.34,1977023400,0,79771312128,161579343363,528495
2008-03-06,4,23360.68,23615.18,23254.31,23342.73,1691913400,0,69553697609,141183542930,456219
2008-03-07,5,22694.23,22836.76,22447.84,22501.33,2764171600,0,83024604927,124703312301,589201
2008-03-10,1,22387.25,22725.21,22034.76,22705.05,2510419600,0,86973990083,152638913992,569129
2008-03-11,2,22634.71,22995.35,22263.36,22995.35,2261189000,0,88995905574,176967524138,550852
2008-03-12,3,23737.65,23737.65,23139.4,23422.76,2637049600,0,89907600784,142781287339,609562
2008-03-13,4,22925.42,23007.61,22251.24,22301.64,2546540800,0,106835852523,172564523996,717783
2008-03-14,5,22536.12,22747.14,22151.51,22237.11,2340163800,0,88283170474,167302200423,618089
2008-03-17,1,21318.03,21473.4,21041.26,21084.61,3369502000,0,94372551669,141467876812,685631
2008-03-18,2,21444.61,21467.18,20572.92,21384.61,3676795200,0,114178336071,174300817337,828842
2008-03-19,3,22191.88,22191.88,21779.84,21866.94,2951784000,0,98642594229,135620788466,699086
2008-03-20,4,21173.3,21471.67,20896.14,21108.22,2784758800,0,83328964854,120880602548,585266
2008-03-25,2,21841.78,22529.8,21691.55,22464.52,3281174000,0,100597807145,133487400022,730078
2008-03-26,3,22581.75,22811.35,22428.43,22617.01,2754525400,0,89900309904,141654076207,589372
2008-03-27,4,22312.57,22758.94,22205.2,22664.22,2271872000,0,79950312497,141807845605,530754
2008-03-28,5,22750.31,23313.88,22721.22,23285.95,3177623000,0,97521241696,134937605774,683745
2008-03-31,1,22997.04,23077.84,22700.84,22849.2,1816950800,0,74503102445,115957842210,502574
2008-04-01,2,23084.93,23305.71,22700.5,23137.46,2122779600,0,78026436392,137205530257,535642
2008-04-02,3,24133.77,24195.32,23858.89,23872.43,3980921600,0,114683790369,136210532057,793359
2008-04-03,4,23947.55,24334.19,23937.31,24264.63,2489106000,0,91495604968,129288156592,639133
2008-04-07,1,24484.83,24642.02,24269.55,24578.76,2084002000,0,99469085276,120435425583,647772
2008-04-08,2,24507.07,24557.43,24212.6,24311.69,1980417200,0,87740508215,135599000653,590491
2008-04-09,3,24293.42,24492.03,23921.15,23984.57,2280681000,0,83406336468,138307475808,565720
2008-04-10,4,24101.41,24214.57,23905.58,24187.1,2034503000,0,74813249958,148532877875,488419
2008-04-11,5,24442.27,24681.46,24322.11,24667.79,2777530400,0,77135364718,122072666230,534099
2008-04-14,1,23968.04,24070.26,23753.04,23811.2,2289906000,0,74849791792,125442177112,521773
2008-04-15,2,23950.4,24043.89,23613.49,23901.33,1951864800,0,71450803335,137503079252,485588
2008-04-16,3,24075.68,24194.18,23749.68,23878.35,1510818300,0,64626362468,127406154567,457704
2008-04-17,4,24369.86,24442.07,24150.51,24258.96,1972002200,0,72664475004,117432740516,521284
2008-04-18,5,24234.53,24400.87,24107.24,24197.78,2314052400,0,79894431426,122500598437,491322
2008-04-21,1,24821,24887.11,24668.28,24721.67,2069827200,0,81395431222,104203337496,559086
2008-04-22,2,24460.64,24965.74,24413.25,24939.15,2474617000,0,87738125992,128696768184,567681
2008-04-23,3,25000.49,25361.29,24919.73,25289.24,2661193600,0,105295808820,150332229329,707066
2008-04-24,4,25776.29,25861.68,25603.57,25680.78,3261434800,0,130257773131,136983857337,860391
2008-04-25,5,25852.97,25852.97,25437.82,25516.78,2047835200,0,93645595208,140470430350,628944
2008-04-28,1,25613.17,25717.43,25567.59,25666.29,2082946200,0,73742000425,116558534728,477149
2008-04-29,2,25661.96,26038.58,25633.47,25914.15,2901800600,0,88683310466,104688231875,538833
2008-04-30,3,25998.27,26066.5,25731.64,25755.35,2282480400,0,82613707515,110621820896,552820
2008-05-02,5,26324.97,26374.09,26173.82,26241.02,2749028000,0,89063842025,103713098263,648956
2008-05-05,1,26321.61,26387.37,26118.61,26183.95,1900574400,0,74034369684,105477282886,544393
2008-05-06,2,26084.61,26314.99,26072.62,26262.13,1696804000,0,69737273184,109635750684,499623
2008-05-07,3,26377.99,26377.99,25471.19,25610.21,2539309200,0,101346859316,153755524958,748708
2008-05-08,4,25442.52,25616.95,25353.51,25449.79,1846277600,0,76950244580,127204155328,572806
2008-05-09,5,25401.91,25483.76,24911.33,25063.17,2068025400,0,77264881228,131645741038,563067
2008-05-13,2,25190.18,25601.55,25032.17,25552.77,2460693200,0,80838978693,125000819404,558872
2008-05-14,3,25461.37,25546.78,25108.06,25533.48,1855836800,0,67916284556,125286762737,498872
2008-05-15,4,25719.02,25736.56,25208.22,25513.71,2136959800,0,80159961606,131177590808,552688
2008-05-16,5,25665.64,25748.33,25533.6,25618.86,2457737200,0,79654025941,118524828387,550749
2008-05-19,1,25592.21,25822,25592.21,25742.23,1587602500,0,70494417842,111173263821,494679
2008-05-20,2,25692.27,25702.87,25042.09,25169.46,2068788800,0,82799765418,134801818308,644804
2008-05-21,3,24828.04,25498.09,24820.17,25460.29,2106344800,0,79240223092,117455633143,596365
2008-05-22,4,24984.28,25057.54,24700.49,25043.12,2061192800,0,81109923804,124529228235,594999
2008-05-23,5,25085.35,25128.44,24693.55,24714.07,1574829500,0,75266694509,131350545250,558946
2008-05-26,1,24234.35,24331.69,24100.31,24127.31,1780722000,0,76683487388,109201710405,537981
2008-05-27,2,24239.05,24441.07,24221.28,24282.04,1144928200,0,54492211779,93703500919,402537
2008-05-28,3,24209.03,24338.68,24178.71,24249.51,1445198700,0,60211207241,105036531205,429314
2008-05-29,4,24542.1,24542.1,24222.05,24383.99,1779312400,0,64092218288,91073670086,476923
2008-05-30,5,24448.37,24585.78,24289.85,24533.12,2117152800,0,85493466367,103530060235,576402
